	1068841_20180306_S	1112926_20171212_S	1128691_20171206_S	1128691_20171218_S	1128691_20180116_S	1162967_20180116_S	1255498_20171212_S	1282052_20180206_S	1316935_20180417_S	1316979_20171215_S	1447437_20171006_S	1465461_20180406_S	1470026_20180502_S	1565754_20171128_S	1565754_20180403_S	1586713_20180309_S	1593967_20180424_S	1593973_20180427_S	1593973_20180504_S	1598281_20180508_S	1651490_20171010_S	1651490_20180206_S	1658447_20171006_S	1664053_20180406_S	1690154_20180406_S	1723809_20180227_S	1834617_20180501_S	1845116_20180403_S	1862551_20180123_S	623361_20180123_S	634207_20180510_S	634207_20180517_S	639354_20171206_S	642660_20180601_S	650003_20180207_S	650003_20180213_S	652927_20180226_S	658355_20170925_S	658355_20171204_S	658355_20180122_S	658355_20180301_S	658355_20180321_S	670829_20170922_S	670829_20171001_S	670829_20171005_S	670829_20180201_S	673895_20180122_S	673895_20180205_S	676138_20171001_S	676138_20171009_S	676138_20180130_S	676138_20180323_S	676138_20180405_S	698564_20171001_S	698564_20180215_S	698564_20181205_S	698917_20171207_S	698917_20180119_S	698917_20180128_S	698917_20180329_S	701099_20180504_S	701099_20180517_S	715927_20180205_S	715927_20180213_S	717449_20180606_S	720054_20170925_S	720054_20171120_S	748160_20180321_S	748160_20180329_S	748699_20180329_S	748699_20180410_S	748699_20190101_S	748699_20190109_S	748699_20190114_S	752797_20170918_S	752797_20170927_S	752797_20180306_S	753522_20180606_S	756934_20181205_S	756934_20181218_S	763742_20170925_S	763742_20180129_S	768745_20171123_S	768745_20171206_S	768745_20190228_BAL	768745_20190228_S	770560_20181211_S	770560_20181218_S	770560_20190109_S	770590_20170925_S	770590_20180115_S	773911_20171213_S	773911_20180130_S	777599_20180306_S	777851_20170918_S	778851_20171204_S	778851_20180212_S	785991_20171129_S	785991_20171206_S	785991_20171213_S	785991_20180215_S	785991_20180321_S	788707_20171213_S	788707_20180129_S	788707_20180301_S	788707_20180308_S	788707_20180313_S	788707_20181116_S	788707_20181126_S	802187_20180321_S	802971_20180605_S	810653_20180115_S	825012_20171123_S	825012_20171129_S	825012_20171206_S	825012_20181113_S	825012_20181120_S	825012_20181126_S	848255_20190228_S	875028_20180115_S	877469_20190115_S	892355_20180123_S	895293_20180502_S	896213_20180427_S	913873_20180417_S	980574_20180403_S	983493_20180123_S
Entner-Doudoroff Pathway	3929.1219260849	3606.22992424663	4048.75332555498	4195.2144871495	3588.37081035989	4611.73500679337	3916.77004584453	3595.87247060573	3433.34625598905	3570.59617785583	3752.15649808575	3739.75376712696	4358.84511592468	4330.12838897768	3952.90655160014	3953.59309626748	4244.16387673768	3760.46239518885	3737.70224671332	4138.62957315143	3262.30004774722	3536.7046655889	3670.57345315646	4085.12569796702	4340.89600854165	4180.26849260503	3543.8041384247	3994.58167696187	4466.040912931	4171.72057368462	3071.72873744575	3372.99466732949	3728.13761585998	3497.5627745429	4678.98108781261	2997.3642564931	4316.6960028956	4521.97068035588	3971.12564764339	4187.22689301558	4771.01740574487	4532.72959059556	4213.38623372609	3953.51241843443	4161.7006465909	2987.96506108493	7424.35717247654	5863.95207398174	3035.86205150844	5736.77909080909	3771.02961517621	3448.01504118914	5288.31468047402	3204.90284886031	3886.36005522665	3897.37470161138	3670.28590797376	3583.45051500858	4545.27252361242	2980.20752706743	4804.29819884718	3853.91649492805	4291.684970597	4353.53433358339	3841.55717105869	4038.43764557148	4358.81447192171	7068.86393787959	8080.74782709451	3814.27677510107	4457.37042256762	4605.04084918436	4114.49650829652	4233.12466975901	4434.16052921476	5701.81535343495	3780.29416854492	3539.66361783775	5224.01665467864	4474.31629824669	4444.17775999931	3433.64127690687	4253.64366828846	4617.63397175715	4424.2892536681	3869.74152311452	4322.81572005128	4119.79476350216	3905.60653701037	3417.72408333826	3722.08926912676	4582.97799540412	4592.48056931086	4288.69394674945	4415.777950924	4024.90438075472	4130.73771992715	4207.59302433101	4555.1950206409	3412.3680643217	3764.99400013133	3394.16136568843	4008.4237331141	3909.99209002975	3866.53356223327	4342.04330078786	3696.6285245974	3655.6613965893	3854.0478509663	4025.30131479103	5691.39050523716	4221.19705445801	4185.69364510032	4804.15254207884	4143.89672846163	3914.31187206414	4263.47641231877	4513.03148940346	4450.60681085186	4532.64851115123	3252.83637410502	3996.06645797243	3987.12134754271	4577.43738902265	4448.69946964057	4635.41722143675	3460.43905320553
EnvZ and OmpR regulon	52.8026713642729	51.15101775688	1726.32161400016	1288.8823747323	2244.23998226947	922.843153591787	34.0858498450137	74.5165594054511	75.0059714575473	59.3420881954043	53.3988116425866	36.3305497911802	8.04010996458404	49.1373703092103	196.630460686143	0.752595875195469	85.2481996525646	105.285328858566	99.1741854661262	104.036298760049	410.72892404424	25.5280938268071	109.246354086405	66.56719437225	12.4224260470116	90.6155747460888	50.0318283097583	62.9000175018248	8.29669339038192	25.1730757592256	198.233121570664	40.7133123202208	1009.36630782828	50.2399321222636	19.6569842723792	21.9201472521476	118.706786205103	101.435806396883	77.2305523594927	35.09363395244	0	3.68976237798511	2.8061647604696	47.081193206629	31.5900404461235	338.131590097504	50.8622125948931	0	1070.3564001121	70.8786337597774	294.365470326941	541.838023453524	59.4420977924165	1034.14851412284	33.0566491796994	188.969414062257	250.745407888899	0	0	0	11.0553766944401	158.423103780111	5.43587659527317	42.2196198382873	20.227847297586	24.1677507412585	14.6901571822335	113.790974865704	70.4699991897966	15.3015994434013	335.402367864491	16.2586643034999	15.9974721353174	20.1543374776508	34.8063286784697	199.939894819295	8.39120583168192	83.0018311122262	5.94674431359032	10.9755099526601	95.0795741130179	84.85582521327	221.083935518676	219.91202039937	0	165.247233558396	38.0651218882112	15.6680388783016	73.5209414244144	1.13932997566642	13.1933644101379	7.07439443291937	13.2641911985017	0	118.171601835177	44.6721460697851	170.112613167364	432.595875683299	278.940871899743	406.414726113098	123.523534142272	81.5532512492026	141.995822280057	27.5806782499619	78.7600197512625	86.6917928270335	108.657628508919	10.3657695555462	30.3647654202584	124.728264686728	7.86810051183682	42.1462556591117	7.72484146794423	177.407488255428	105.841484137899	63.9985591181548	23.3412641762057	0	26.6296213868888	5.35817334869589	136.980756910655	11.0732704065741	92.6394812642792	211.673405272724	0	23.1850779332895	1040.45474384887
Ergothioneine biosynthesis	2.96644221147601	0.623792899474146	9.92138858620784	0	0	9.92304466227728	5.24397689923287	0	0	1.88387581572712	0	2.42203665274535	44.2206048052122	4.09478085910086	0	3.38668143837961	2.24337367506749	7.06182083807452	3.54193519521879	5.62358371675939	0	0	1.95082775154295	0	3.10560651175291	0	1.31662706078311	0.842410948685153	0	0.5244390783172	1.08324110147904	0	0	38.4649480311081	0	0.996370329643073	1.43020224343498	8.45298386640695	1.76325462007974	0.427971145761463	0	1.2299207926617	0.7015411901174	6.27749242755053	0.957273952912833	2.67297699681821	272.112837382678	741.071406873775	229.362085738308	11.1078455892188	53.9345122232585	74.4282999249347	4.98966514315905	459.621561832371	5.50944152994989	61.2521549029386	156.715879930562	0	78.5926084774483	298.518283178708	1.38192208680501	2.35281837297195	2.71793829763658	1.09188671995571	33.2314634174627	2.72861701917435	0.565006045470518	10.114753321396	0	6.47375361066977	0.762278108782933	0	0	0	9.94466533670562	23.5223405669758	1.67824116633638	4.4731525749104	0.74334303919879	0.498886816030004	2.79645806214759	2.98142088587165	7.59448633461102	2.16023595677181	360.186370719249	1.01068644378224	5.43787455545874	3.19163754928366	1.93476161643196	0.284832493916604	5.53270120425138	0	1.47379902205574	0	0	0	3.2713964070647	4.84972954801905	2.39777253782014	0	24.4058595684327	0.169902606769172	35.4989555700142	2.15474048827827	0	4.12818061081112	0	4.6645962999958	3.7955956775323	3.48619373347996	7.86810051183682	9.15017392599135	1.40451663053531	31.6799086170407	1.07271774464087	0	11.6706320881028	13.965748071804	0.543461660956914	2.67908667434794	0	0	1.41795124384101	21.1673405272724	0	1.05386717878589	137.418551074379
Ethanolamine utilization	767.81412573704	617.139108546422	927.649832810433	810.433614415009	1151.07792638982	848.420318624707	908.081999717159	554.561894649364	627.133261353382	585.885378691134	612.04375639522	841.092594943367	497.816808640495	655.164937456137	957.780631084116	534.719369326381	954.555498741216	647.547571394348	765.433661960692	902.350870551684	949.810636852305	545.663005548002	1023.53429364287	679.936342516554	570.396395991952	1378.53693899044	707.028731640532	660.824588635242	681.711640243047	529.683469100372	813.062716751808	816.62643842298	910.719687866004	711.470705418931	329.254486562352	614.096246503347	808.064267540764	438.615940623561	706.536126265953	867.069541312724	531.99293106622	470.239716394324	471.669526822266	838.568363446959	1238.39340375157	690.519057511371	810.404587345296	608.576822008464	539.425646088243	296.209215712503	541.619469133566	438.299988446837	351.66292161134	612.828749109829	681.334269203804	574.510459993874	861.937339618092	868.804521822502	825.222389013206	199.012188785805	604.821233324993	1922.64474711358	595.228487182412	468.419402860998	701.713655061495	532.535088242194	822.083796159604	488.879743867471	384.766195576289	1119.66511311811	536.389695880257	2366.9905448512	920.032397471144	830.106774860743	3009.91870857623	1236.88307481348	600.950190978953	1457.58505015043	572.621921196135	622.610746405444	645.04965966871	659.81137605021	1013.02009385561	531.34603750064	1560.80760645008	1047.49227510997	877.990162600108	955.750371576398	1330.14861129697	623.878105842001	698.609925136819	825.682893099303	1340.91147690038	737.050909784298	656.013420669914	1369.72189227507	625.381946483868	456.359550468592	431.998685563928	605.318434150954	1353.28000913126	598.340346838767	579.816274310232	1686.15625676069	1182.12955571108	503.867377886224	565.761507477161	2249.19923072761	517.466210703571	1164.13047040946	733.04469768613	599.382605152059	755.864033333088	667.390074865658	532.42557392342	1071.97586522909	663.280923673845	693.632154232932	1015.00522878053	976.348487021536	671.205708862208	455.8496317373	664.388932808614	518.599842918173	628.734478405444	702.226830130997	859.41125592548
Ethylmalonyl-CoA pathway of C2 assimilation	0	2.49517159789658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8117918583797	0	0	0	0	1.0352021705843	0	0	0	0	0	1.08324110147904	0	0	0	0	0	0	11.2706451552093	1.41060369606379	0	0	0	0	0	0	0	142.414195265701	13.4740255795232	212.372301609545	16.9262408978573	42.2378710182145	93.2834692392514	1.73553570196837	57.4526952290464	0	0	0	0	0	0	0	0	0	0	5.77938494216743	0	0	0	0	0.588523055515433	0	0	0	0	0	0	0	0	0	0	0	0.458680136287946	0	2.59228314812617	0	0	2.71893727772937	0	0	0	0	0	0	0	0	0	1.63569820353235	0	0	0	0	0	0	0	0	0	0	2.07315391110924	0	2.71148401492886	0	2.77277997757314	0	25.3439268936326	0	0	0	0	0	3.21490400921753	0	0	0	63.5020215818171	96.7283812931453	1.05386717878589	6.54374052735137
Exosome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.643988217312508	0	0	0	0	4.75479959801786	0	0	0	0	0	0	0	0	0	0	703.283215078457	86.6842186789474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.810780916186	0	0	0	0	157.185216954897	0	0	0.78427279099065	0	0	34.6763096530046	0	0	10.114753321396	157.852798185144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13932997566642	0	0	0	0	0	0	0	0	0	0	1.99231506681083	0	0	0	0	0	0	0	0	0	7.86810051183682	0	0	0	0	0	0	0	0	1.07163466973918	0	0	0	0	0	0	0
Exosporium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18410936359769	0	0	0	0	0	0	0	0	0	0	8.01893099045463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Extracellular matrix proteins (PEL) involved in glucose-rich biofilm formation in Pseudomonas	1.1865768845904	89.826177524277	5317.8642822074	4086.34298352628	4879.41209048265	3016.60557733229	0	220.444821574459	46.8787321609671	0	12.255464967151	4.35966597494162	0	77.8008363229163	513.776365018632	1.50519175039094	139.089167854184	47.5067947288649	47.6551280811256	7.02947964594924	0	12.7640469134035	15.6066220123436	64.1897945732411	10.352021705843	0.600103144013833	0	0	0	14.6842941928816	0	0	2785.00546714923	6.27999151528295	37.1298591811608	0	0	0	0	0	0	0	0	0	0	2.67297699681821	0	0	0	2.11578011223216	0	0	0	0	0	0	219.402231902787	0	0	0	0	0	0	0	0	0	0	0	0	0.588523055515433	13.7210059580928	0	1.0664981423545	0	9.94466533670562	0	0.839120583168192	0.994033905535644	0	0	0	0.917360272575892	0	0	0	0	0	0	0	0	0.851184800654059	1.01062777613134	0	80.7727024421148	1.48643524320977	0.671761595034363	0	0	0	0	0	0	0	1.72379239062262	0	11.0084816288296	1.30912805432432	0	0	0	0	0	0	0	0	0	0	27.931496143608	0	1.07163466973918	54.7923027642619	0	135.178018579509	105.836702636362	0	50.5856245817226	1426.5354349626
Extracellular matrix proteins (PSL) involved in mannose-rich biofilm formation in Pseudomonas	0	54.8937751537248	2847.43852424165	2372.7152807572	3764.53158316169	1925.07066448179	0	117.984552391964	34.3777369180425	0.94193790786356	3.501561419186	1.93762932219628	0	63.4691033160633	272.74547772594	0	62.8144629018897	24.3953810769847	40.571257690688	26.7120226546071	51.34111550553	31.9101172835089	5.46231770432025	23.7739979900893	4.14080868233722	0	0	0	0	10.488781566344	0.541620550739519	1.77014401392264	1474.414659079	0	10.9205468179885	0	0	11.2706451552093	0	0	0	0	0	0	1.91454790582567	1.3364884984091	0	3.3685063948808	4.24744603219089	2.11578011223216	0	0	0	0	22.0377661197996	0	109.701115951393	0	0	597.036566357416	0	0	0	0	0	0	0	0	0	0	6.09822487026347	0	0	0	0	11.7611702834879	0	0	0	0	0	0	0	0.864094382708724	0	0	0	0.580297736233393	0	1.13932997566642	0	0	0	0	0	0	0	0	0	0	0	0.679610427076688	0	0	0	5.50424081441482	0	0	15.1823827101292	0	0	0	0	0	0	0	35.0118962643085	0	0	0	82.1884541463929	0	96.4206845811885	84.6693621090894	48.3641906465726	43.2085543302214	817.967565918921
F0F1-type ATP synthase	6786.03320297251	6425.0668645837	4663.05263551769	5375.22535825858	2910.27249313654	4951.59928647636	6565.45907783956	6541.93294447023	6891.17362766216	6543.17167697422	6376.34334433771	7081.55076529684	6606.96036339693	6684.72975248215	6958.18114105481	5679.08847422501	6781.71861972902	6450.6523437248	5887.34028267095	6763.76531533236	7187.7561707742	6528.80999620591	6372.9640987405	6573.51044425969	5925.49722442456	6761.96222674787	6583.13530391557	6849.92422740854	3484.61122396041	6564.92838237472	7595.68660357101	6684.94886857887	5226.50931121554	7363.29005166926	8235.1843554451	7142.97889321119	5373.26982858522	6198.8548353651	6725.40577190815	6348.52397622554	6209.39662362183	5798.4615770036	6287.91368702226	6952.32286351222	6637.73758949759	6532.75578022371	5838.98200589373	5699.5128201383	4523.5300242833	5986.5998275609	5988.68029698253	5338.99004794865	5838.77598534707	3906.78327557516	7536.91601297145	6521.39964115542	6770.12601300028	6582.2986653332	11002.9651868428	3880.7376813232	7134.86373417427	5952.63048361903	6788.50388806364	6374.43467110141	5652.23847343974	7073.35491856253	6820.7529809201	8660.75753144529	9733.3162880947	6699.15794093218	6557.11629175079	6199.9706544013	6042.77847458057	5693.60033743636	6784.74792596741	14654.418173226	6792.68112074651	7251.47734088252	5979.45140731507	6651.15903131201	6719.88872334065	7151.28200486537	5791.21774604838	5853.3753484689	7203.72741438497	7084.40662769158	6581.18768074394	5776.86396420342	6808.42612822406	7423.87412144236	6618.81300988596	6367.96561740356	6254.80304960457	7350.31592223245	6383.49615196438	6320.60484767832	6889.56083327826	6939.96298321526	6752.92672401412	7426.6116387794	6299.70024125585	6937.80304481237	7206.28798071288	6827.9416592562	6974.63730463958	8355.4375562817	6917.43263904972	6516.95931957191	7409.00276254305	7398.09045730376	5964.02018797231	6737.85534550272	6564.00847280679	6310.63779651451	6344.05274180612	5727.87104107485	7119.08557374274	5614.23072486521	6873.70308778305	6147.96810029366	6136.73790959733	6405.88693020312	6958.35940394244	5228.33311023627	5368.42516176956	6693.11045246917	5084.48638975202
Fatty Acid Biosynthesis FASII	5000.22792870631	3980.94231896076	3114.96168076261	3525.59545685703	3187.26893334445	3576.07628591021	5145.21533429732	3566.76567167395	4430.97032278601	3373.92627082183	4831.86296169175	4750.39815456879	2798.2932722571	4440.9848312596	5093.9673110166	6752.87703784691	5223.37512044106	4926.57536746256	5762.34906956435	4558.68449782328	3657.44327601299	3401.99838477066	5271.71254333855	3849.09518173114	3965.92113468529	5093.29684988188	4576.30307949082	3721.67797007449	2790.25700331297	4452.62512800498	2583.36238257132	2653.78304715841	3453.95285876841	6928.36325833404	2358.20108078779	3696.23738418722	2884.99885759189	5009.4663356228	4769.77587455243	5767.61428458947	5563.8175557712	5167.99539353669	2892.30399659902	4226.58333903288	4740.79668673442	3554.40707209638	3598.80429235413	3559.06761379119	3093.50596194532	2523.54635314795	3566.87990525483	2530.04238074989	1619.50790889302	5074.98807856577	6756.93650494569	6211.55496396023	3310.24983048567	4686.39049271206	2952.8365756527	2331.28564006229	3769.71893826992	3624.56338646752	4772.14959170866	2977.64441146016	6218.61819777215	5206.55395097489	5124.96805058969	1905.78810497302	1641.88386683732	5358.92980030595	1883.44401097238	4903.18087992433	5280.29578482938	4355.37632217925	5790.04461455073	3647.36292720072	6522.09470126702	6536.75512906542	3190.05665272161	4491.85810895891	4207.97026901658	5721.02451179673	4410.07602291787	3788.75554987896	2401.24247146166	5192.70240446808	4176.5951574511	5372.06484334233	6641.64507031235	3249.49794339548	6250.80224800794	4410.4878965846	4030.57714692566	4586.73560296295	4191.12803783356	4082.06729391122	4602.33872090201	3867.47456294336	3911.39499723027	3200.63625663495	6198.57839259693	3488.63854189254	5280.89224765354	4697.20087574975	4176.98972474486	5043.48998957485	5300.44130395012	6051.31414289455	5564.16252061104	3646.72004307807	2536.61940429825	5237.76817392147	5389.48144052163	4915.51496370312	4886.74014481281	4764.46416006406	6545.14055998139	5360.18711708287	5293.93120697977	4901.19770738568	6396.02291374964	3175.98532464746	4765.14894432201	3822.4689102166	4767.32736373359	4421.65030105031	3976.02348542246
Fatty Acid Biosynthesis cluster	2691.49539621806	1547.00639069588	1422.53814443199	1643.53426193543	1562.00481715253	1799.85129136258	2642.52735913843	889.171802111871	2587.33396185553	1132.3102871707	2326.3498678717	2756.57758202883	2269.32103750385	2656.34284016814	2936.31800854123	2739.69089152853	3026.73839693748	2707.50516638307	2629.15856244228	2707.82250704485	1513.95170365712	1032.67217647013	2765.15899297273	2347.17285870724	2450.64395749251	2826.95731791831	2519.7316105476	2650.31844578001	2914.7074041687	2500.05103291698	2215.24094825203	2504.20587798195	1910.39748837656	3533.76617801047	1202.89823200143	2124.04803487125	2829.8764794595	2843.15441474862	2671.70858969654	2852.20351113809	2952.92236528385	2490.97029490911	2024.38062089211	2603.06685995762	2790.74987182157	1821.76110795051	1591.86615371397	2138.68075061646	2068.80960667926	1756.22343244509	2181.85679367423	1634.5872345419	2173.46921076505	2661.97487894582	3882.84450682183	3573.91119423032	2076.11227603249	2599.05081528257	1865.638825048	689.435082579397	2359.00680798981	2296.2013467271	2789.03611215254	2355.51162257873	2550.15360573138	2889.11352976136	2962.78408224826	2479.80035596224	2317.45625907017	2890.41888753443	2486.91418042554	2601.90243663311	2813.92995578942	2368.07467047672	2664.5191714353	2341.87302573356	3185.40162901398	3730.34890526191	1957.22222221041	2632.83953682577	2947.00072115986	3325.60572337762	2896.59334347497	2892.04160422298	1440.74548287699	3019.55810259564	2910.36340940189	2827.16912109079	3010.25874640426	1839.43468226134	3053.22014625089	2700.25304242635	3113.01443911079	2671.74944923114	2442.46084380086	2604.10781463624	2680.46148584332	2352.74236744541	2310.74861864989	2284.98687254912	2768.89101820988	2244.13026440948	2979.37662819762	2817.18979972695	3293.12728086959	3250.71288764649	3145.39833852324	3147.17103908235	3113.47291148436	2142.97619979878	2311.72286466825	2690.13793052728	3089.11728580988	3409.66330743978	2808.05153741983	3009.83699757465	3521.47429648875	3183.85804256008	2822.40343836295	2666.12499786634	3227.20140388316	458.881598634339	3845.84388789842	2473.05095160299	2865.00253163507	2569.47873433411	2258.83690870334
Fatty acid catabolic operon fadN-fadA-fadE (yusJKL)	4.74630753836161	1075.41895869343	4891.24457300047	3793.41517108712	5255.86524879882	2718.91423746398	10.4879537984657	1688.00706097626	75.0059714575473	1290.92590272701	408.807295689966	0.968814661098138	10.05013745573	135.127768350328	513.776365018632	0.752595875195469	161.522904604859	35.3091041903726	43.7911987772505	25.3061267254173	359.38780853871	1429.5732543012	11.7049665092577	64.1897945732411	6.21121302350582	1.8003094320415	641.636254288304	3.36964379474061	0	18.8798068194192	2.16648220295807	4.42536003480661	2758.58226537362	3.13999575764148	24.0252029995746	0	0.71510112171749	67.6238709312556	0	0	2.66440533088257	6.14960396330852	7.015411901174	3.13874621377527	10.5300134820412	16.0378619809093	401.811479499655	10.1055191846424	522.43586195948	23.2735812345538	63.6817132274618	281.835162382419	7.80991065885764	2240.65511393281	22.0377661197996	172.027328663572	376.118111833349	176.706004438475	157.185216954897	597.036566357416	8.29153252083006	0	3.62391773018211	0	0	1.9490121565531	2.26002418188207	32.8729482945369	42.2819995138779	2.94261527757717	38.1139054391467	0	4.26599256941798	0	34.8063286784697	117.611702834879	0	0.994033905535644	0	3.99109452824003	5.59291612429517	3.66944109030357	0.84383181495678	3.4563775308349	1440.74548287699	0	0	0	0	5.12698489049887	2.55355440196218	4.04251110452535	16.2117892426132	121.159053663172	1.48643524320977	7.72525834289517	0	3.87978363841524	5.59480258824699	2.80673153393023	83.6772328060549	2.37863649476841	0	0	0	12.3845418324334	2.61825610864864	37.3167703999664	0	4.26090345203107	7.86810051183682	4.43644796411702	3.51129157633828	114.047671021347	4.29087097856349	31.9992795590774	23.3412641762057	0	1.08692332191383	0	136.980756910655	1876.91933391431	130.451514433373	84.6693621090894	96.7283812931453	41.1008199726496	1380.72925127114
Fatty acid degradation	1496.37233287555	1578.40396663608	4343.91463599467	3136.76865820267	4235.0980310569	3337.45068807926	2152.21551906016	1624.18500778178	1392.29834518072	1729.63348331446	1229.48575331169	1542.35294046824	3341.67070403024	1296.33937364368	1804.56019565186	810.54575758552	1682.53025630062	1229.71980139379	821.031311388671	1556.79542558956	2049.36619392907	1616.77927569778	1187.92404550622	1605.93356423053	1813.8467365588	1221.40993244949	1586.53560824365	1840.29351801098	2603.77894234819	1560.38107101978	1956.15288908756	1960.13947141701	3137.31482415736	1411.16642674671	3862.59740952252	2132.730690601	2194.40697551041	2646.72317061498	1316.26957388953	1068.92926506355	1523.81781548726	1865.48236226964	3000.49167013212	2424.15832577243	1873.70421716805	1271.00056198706	2610.92691320451	2480.90495982971	4803.50750857188	4436.61458034149	2698.89165583053	3795.18171128345	3281.46412849669	3638.67069783961	841.108073572351	1190.50730859222	1893.65021582763	1450.46178643248	1231.28419948002	1592.09751028644	2171.69055941407	2141.32614366814	2043.58760667853	2469.11983605984	861.128356382947	1108.72804879118	1263.16518232359	2570.41168779975	3265.57976245517	1184.10838769705	2609.02387366105	2424.79912904142	1511.5833670971	2489.06067848988	1834.79075462219	2068.00577484663	1108.0587300736	906.144741054533	4151.81865493831	2239.170325948	2205.00718200337	1343.62701256616	1604.12428023284	1991.30550495226	1080.55911215775	1121.35660937639	1610.29060273522	1683.15358394496	570.109756308617	2425.06385320597	995.389692298201	2653.7401021582	2050.30007284988	972.637958573799	1780.37781255451	1452.12464793261	1220.23085983513	2576.66130886252	2933.27507126664	2067.15777473962	885.418020941846	1924.20365586313	964.388292985385	2075.15873957786	2045.5727352064	1049.70459198236	1733.2855439254	1231.62618602482	580.726138662442	1193.11752571191	3543.26793049718	1945.65971026307	1474.62541900953	1588.21941866764	1802.4041927177	1455.96721993802	754.700875030651	1494.33504368303	1596.69035989141	2254.09422490722	376.697081504301	1549.33508438649	2150.87448676861	2451.88361107572	1958.74972118619	2264.40927815128	2813.80842676109
Fatty acid synthesis	2410.32611527366	1778.32959091754	2180.69758889471	2266.00586336864	2448.84158433966	2165.35010308979	2623.29944384125	1250.37012478552	2606.86676692261	1551.04093462888	2271.34617391199	2529.06760578095	2003.99740867257	2272.79836636569	2582.17174870328	3049.29001968707	2743.32552265396	2611.0471135721	2859.62584571299	2497.87538161916	1928.95905399349	1238.49243294876	2570.07621781844	2069.61143217295	1973.84709109089	2695.68475516528	2363.93074168826	2335.72475705437	1945.37705972574	2292.11093836421	1755.67591094955	2029.3647462472	2154.81210480095	3145.19170300233	1848.21154438773	2653.53583421574	1691.97181952654	2271.63878333655	2412.36322265981	2761.40229971236	2676.04624464964	2447.41060016901	1849.57994102119	2397.21742077086	2492.95789963627	2415.49612336875	2023.77110899894	1971.37826633738	1514.87185331437	1249.84672558419	2082.59779678142	1630.28693276846	725.273138453821	3131.17188998303	2870.94374582103	2921.53230326942	2176.67163232127	2381.84968482694	1695.35484001353	2331.28564006229	1858.06005152299	1960.33652398536	2382.17584865355	1587.55129620988	3007.6882469863	2380.35638982912	2493.16989078801	899.791597549182	600.807078806722	2519.20797026807	1022.57793345352	2218.24312202691	2369.1113555824	2086.33382782039	2654.1601450429	1838.10289859083	2959.32855856541	3177.83172610169	1683.30031226566	2418.98338835424	2154.43789871287	2841.12482942348	2325.10824679549	1953.92313606221	2041.05610074241	2404.72384929478	2264.27593878145	2516.51639962718	2798.56357953967	2488.80529630887	2751.29780425222	2061.11519300462	2133.30653919923	2459.72110532059	2164.62132292423	2262.04121243145	2270.92354813391	2080.67253980155	1938.96066570233	1978.02400045495	2964.55296039626	2017.96157769858	2659.88602806749	2241.65861530782	2024.94511098583	2449.84584914913	2582.03689914567	2919.12410886034	2711.13976966593	1980.64223419072	1248.87362052762	2393.5428989262	2633.00051004353	2235.39469470147	2381.82502021586	2447.18299866087	3078.96282981485	2557.72700400753	2353.07900565491	2351.33231363046	2813.97612053602	974.250058806975	2442.38725677224	1733.95797819239	2026.68989376114	2316.3749668957	2367.35393911525
Fe(III) respiration - Shewanella type	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63532257760463	0	0	1.33220266544128	0	0	0	0	0	0	0	2.12372301609545	0	0	0	0	0	5.50944152994989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
